-0.07004814	-0.027163776	-0.056211513	0.01696781	0.008137697	0.042334788	0.06553868	-0.09457464	0.015417308	0.027033929	-0.092130624	-0.0046132216	0.04561769	-0.031492032	-0.04848053	-0.03308588
-0.059273805	-0.069352224	-0.07952622	0.05225933	-0.03276336	0.01676804	0.05408867	-0.0030846505	-0.038929675	-0.021365618	-0.04776943	0.06770811	0.044021484	-0.022009691	-0.02181009	-0.06326504
-0.07730908	-0.042073514	-0.07151385	0.02688532	-0.024838539	0.05019653	0.024461895	-0.0352307	0.021617875	-0.07968991	-0.052203994	0.07217897	0.025368767	0.060405992	-0.050998557	-0.057083976
-0.050812263	0.007333856	-0.0035958728	0.021892937	-0.042728074	-0.0013199454	0.016790329	-0.027034804	-0.017822629	-0.012244968	-0.034260258	0.030432533	0.10649473	-9.874375e-05	-0.013839717	-0.013880741
-0.11839261	-0.041836753	-0.029631829	0.07438127	0.0061394754	0.016719658	-0.031649295	-0.04761721	0.0024175919	-0.049283195	-0.0026830218	0.011164441	0.01866028	-0.008783171	-0.07174325	-0.065146245
0.009633756	0.028866637	-0.053762227	0.031374793	0.0660504	0.028881524	-0.039034527	0.02525894	-0.03721162	-0.035704818	-0.055506594	0.036825564	0.008391387	-0.025278538	-0.07753201	-0.0319247
-0.10055751	-0.0685098	-0.035329446	0.046825822	-0.018109333	0.053806547	0.0652889	-0.052737262	-0.017030071	-0.039458293	-0.10627804	0.019994965	0.058043197	0.0050229477	0.013946109	-0.07397084
-0.031853408	-0.07002787	-0.06551129	0.017380835	-0.010870494	0.01618993	0.0058962507	0.016496517	-0.109056205	-0.010862136	-0.11300227	-0.014442352	0.009425156	0.0050196853	-0.011612797	-0.049346305
-0.004419155	-0.07533338	-0.124007516	0.018488621	-0.048441082	0.073836125	0.0053905067	-0.06724774	-0.042655334	-0.022216586	-0.09635351	-0.025588248	0.0024587242	0.00966765	-0.047015194	-0.023379061
-0.03805325	-0.05416355	-0.108196095	0.05971251	-0.025524052	0.060806394	-0.015114663	-0.047195226	-0.003921621	-0.009567722	-0.033360474	0.044998992	0.05559724	0.010496274	0.06917259	-0.0021970517
0.007197319	-0.0464144	-0.07002427	-0.008186221	0.01215388	0.012338594	0.055355184	-0.050998446	0.014403119	-0.009818228	-0.06782081	0.009377913	0.063630566	-0.011637487	-0.004374604	-0.059515193
-0.02025554	-0.024716662	0.05108504	0.0662349	-0.08431234	-0.0051111137	0.08883679	-0.08680078	-0.050499823	0.012028974	-0.01950552	-0.0013925933	0.07827135	0.03919049	0.0052211788	-0.059001468
-0.015135572	0.001616674	0.0016050054	-0.007323841	0.0006618808	-0.05831751	-0.018099261	0.002443802	0.010114175	-0.058391754	-0.069297954	0.06844333	0.023883773	0.031010166	-0.038847677	-0.062092535
-0.17357588	-0.036925845	-0.019227894	-0.05488921	-0.059060965	0.011953483	0.077537306	-0.008083859	-0.07929616	0.035346795	0.019629594	-0.00026631771	-0.019583497	-0.06226223	-0.010200327	-0.09025232
0.0383926	-0.012094358	0.0062582386	0.07017147	-0.09995589	0.022301847	-0.049211074	-0.054774534	0.04170122	0.05482543	0.017942667	-0.018729724	0.07426133	0.030937558	-0.032279637	-0.038468517
-0.08411146	-0.020556051	-0.07044876	-0.014594486	-0.05988258	0.055427432	0.04179456	-0.0007009902	-0.0035184845	0.09859955	-0.031756908	0.020076295	-0.00029591925	0.05256894	-0.017868875	-0.049274173
0.031564005	-0.022013564	-0.034723748	0.028241377	-0.06335843	0.010329408	0.07972655	0.068583064	-0.053820956	0.030915	-0.12600374	0.012319866	0.03943723	0.007812633	-0.010485519	-0.101035684
-0.050340686	-0.014652763	-0.0023079964	0.0892719	-0.09226054	0.017597817	0.05246563	-0.004102294	0.016048236	0.07413241	-0.043006618	-0.033995416	-0.012772713	0.063920505	-0.022575373	-0.047419198
-0.053969927	-0.0014399139	-0.08908313	0.021252388	-0.008298415	-0.026559154	-0.079760104	-0.040440314	-0.03135321	-0.029806502	-0.013765606	0.0010551093	-0.0068904767	0.058652606	-0.068160184	-0.061011396
0.074679546	-0.009098842	-0.047113717	0.08622767	-0.05822687	0.017090565	0.028698174	-0.006294476	0.01659333	-0.004286462	0.0050003654	0.041820515	0.021951724	-0.026792388	-0.052148882	-0.057816938
-0.024179433	0.030274263	0.0055666324	0.05149928	-0.032428805	-0.06288632	0.008666038	0.06570145	-0.04146495	-0.0069370074	-0.009225612	0.0206803	0.010821506	-0.017660126	0.0060524424	-0.05118005
-0.017279439	0.0048976517	-0.036470264	0.022956798	0.0067358976	0.05396032	0.057672188	-0.030161457	-0.0038663794	-0.0026275013	-0.14810683	-0.040095795	0.01780161	-0.032279387	-0.0063049817	-0.04362764
0.0270261	-0.047081973	-0.08624466	0.09080792	0.020453159	0.06626352	-0.047304213	-0.03618196	0.06495368	-0.03251078	0.0705315	0.090443514	0.09974129	-0.050476223	0.020216255	-0.01134364
-0.0863479	0.013273653	-0.016709782	-0.06559508	-0.015688622	-0.023375673	0.0666144	-0.03523116	-0.03691641	0.028058903	-0.05938984	-0.01434132	-0.062315363	-0.0018423438	0.04972468	-0.08917574
0.040766142	0.017053463	0.032646574	0.051359482	0.02266005	0.052539915	-0.032493178	-0.10632721	-0.032810092	0.012377512	0.095547795	-0.011189849	-0.031235028	0.014402532	0.06687054	-0.0854093
0.08513544	-0.03483333	-0.06053196	0.07223322	0.048854575	-0.0054500205	0.064709105	-0.035248667	-0.026320575	-0.0385683	-0.050788548	-0.023987934	0.03461389	-0.08079759	-0.035209056	0.00992566
0.037600078	0.018537607	-0.079824254	0.102907866	0.025516015	0.053712506	-0.025927538	-0.081865914	0.018059157	0.029874438	-0.007914927	0.011641292	-0.034429755	0.09318843	-0.08450124	0.0046926313
-0.04588263	-0.041621886	-0.038108464	-0.01881465	0.0002520944	-0.0030082853	0.1435605	-0.0306019	-0.019288205	0.07889736	0.05026024	0.0024911894	-0.04550457	-0.00068946456	-0.066724606	-0.029186258
-0.0014622059	-0.09324352	-0.0607848	-0.03157342	0.13906103	0.03837146	-0.03316004	-0.06541853	-0.054055817	0.061079856	-0.024576174	-0.10308366	-0.025266018	0.04080024	-0.07656437	-0.07295434
-0.040231578	0.07770961	0.0071075554	-0.007201605	-0.109748565	0.033491857	-0.031593144	-0.040143646	-0.0037656913	0.03261648	-0.050064307	0.051501404	0.017650282	0.017056689	0.06807136	0.03321767
-0.033604108	0.03816443	-0.080958135	-0.0030330736	-0.16304068	0.0011595694	0.023114564	0.016472345	-0.01884131	-0.0062747397	-0.103894114	0.053923633	0.012125363	0.0008682313	-0.033592276	-0.006805096
-0.07303927	-0.007135105	0.13112587	-0.028585121	-0.053642828	-0.011289894	-0.013217016	0.009393861	-0.05313071	-0.006862279	-0.079793364	0.0030942138	-0.03615913	0.109839596	-0.015875086	-0.04066661
-0.0076616136	0.0050423145	-0.09729195	-0.099977344	0.07898662	-0.010296524	0.05528198	-0.13663036	-0.06673799	0.0013068476	-0.09828028	0.05796945	0.1000057	-0.033666898	-0.034515034	0.0025170643
0.048487544	-0.001803699	-0.023203671	-0.06457141	0.046144404	-0.03173715	-0.015327904	-0.015805418	0.013102087	-0.08078653	-0.10371971	-0.084879056	0.0052760513	0.031125113	-0.11284626	-0.04916267
0.08467564	0.0296813	0.021923432	0.06693436	-0.019824035	-0.0034369368	0.02721032	-0.15453836	-0.08161819	0.04069516	-0.07820975	0.045436323	0.028554305	-0.0071196337	-0.0006242748	0.040682852
0.050085634	-0.09652638	-0.11172881	0.06433073	0.01771819	0.013757487	-0.013603567	-0.028287854	0.06160681	-0.045597583	-0.030761285	0.0071844505	-0.050170306	0.060165536	-0.0445135	-0.031133097
0.0031039272	0.0027900324	-0.002483169	0.041891575	0.0968318	0.019341301	0.032209426	0.045211345	-0.011032848	-0.021791853	0.0073811915	-0.005168055	0.04909755	-0.008095097	0.010320948	-0.073229216
-0.06039236	0.034597736	-0.00683243	-0.024596022	-0.04358034	0.14136499	0.10970615	0.031547047	0.008228638	-0.011128481	0.054969896	-0.04297439	-0.029117685	-0.012667852	0.069544524	0.0039881147
-0.1448048	-0.043875087	-0.020032704	-0.046204045	-0.01735138	0.009263693	0.0571111	0.05170069	-0.048193544	0.026443413	-0.0435265	-0.002035229	-0.02277823	0.061933067	0.08299875	0.0018288174
0.0791952	0.053768262	-0.029029015	-0.037911914	0.0023397037	-0.0052317213	-0.06669573	-0.097983755	-0.033391077	0.010682784	-0.057740007	0.0038764	0.10046069	0.0112731755	0.01226203	0.01612152
-0.015751116	-0.03740546	-0.07480964	-0.04742937	-0.06652173	0.00040196278	-0.043921117	-0.045428425	-0.07635932	0.0656049	-0.14128506	0.072120465	0.03394235	0.007280251	0.060754947	-0.027385684
-0.005753172	0.003267054	0.020602636	0.0643217	-0.1025345	0.01608033	0.07793935	-0.002922464	-0.110913604	-0.07994579	-0.064932324	0.06616307	-0.07237821	-0.035726365	0.085520096	-0.032601085
-0.05738481	0.058748797	-0.018145436	-0.1310825	-0.032737408	-0.027700856	0.011960115	-0.05045008	-0.029108413	0.039347883	-0.03678136	-0.04802528	-0.06304705	0.057793777	-0.057283923	-0.11018546
-0.0031585244	0.059308376	-0.061807707	0.012322695	0.01959087	0.018201137	0.09565049	-0.036973774	-0.017244186	0.044212073	-0.033768125	0.13363485	-0.04709436	-0.0113182515	0.050771423	-0.17246236
0.051412933	0.0100221485	-0.043900903	0.00040805858	-0.009926585	-0.038948584	0.06478784	0.05711099	-0.035694383	0.022840707	-0.08065279	0.0052691437	-0.024702845	0.02020067	-0.03787446	0.0045451005
-0.12241681	-0.03303567	0.024596646	0.093429275	-0.086511575	-0.09911003	0.077594124	0.09671897	-0.015504372	0.009240959	-0.0696599	-0.035301674	-0.03174471	0.08648375	-0.07651894	-0.04799416
